,caption,path_to_pic,artist_handle,date_posted
636,"Shawn Mendes by Shawn Mendes as requested by @lostinmendesworld 
 - 
Shawn Mendes (alternatively Shawn Mendes: The Album) is the third studio album by Canadian singer Shawn Mendes, released through Island Records on May 25, 2018. It is primarily a pop record, with ingrained influences of pop rock, blues, and R&B. Mendes worked with Ryan Tedder, Julia Michaels, John Mayer, Ed Sheeran, Johnny McDaid, Camila Cabello, and Khalid. 
 - 
@shawnmendes @friends #ShawnMendes #photoshop #record #album #chandlerholdingurfavalbum #chandlerShawnMendes",generated/3rR7Aj2DNr.jpg,shawnmendes,_
637,"Kids See Ghosts by Kids See Ghosts as requested by @carolinebph 
 - 
Kids See Ghosts is the eponymous debut studio album by American hip hop duo Kids See Ghosts, composed of rapper-producers Kanye West and Kid Cudi. It was released on June 8, 2018, through Wicked Awesome Records and GOOD Music, and distributed by Def Jam Recordings. 
 - 
@kidsseememes @friends #KidsSeeGhosts #photoshop #record #album #chandlerholdingurfavalbum #chandlerKidsSeeGhosts",generated/dCGnFCBcPg.jpg,kidsseememes,_
638,"The South Got Something to Say by Pouya as requested by @azgorn.vs.the.wrld 
 - 
 
 - 
@pouya @friends #Pouya #photoshop #record #album #chandlerholdingurfavalbum #chandlerPouya",generated/WUIon1LVzF.jpg,pouya,_
639,"How It Feels To Be Lost by Sleeping With Sirens as requested by @blls2022 
 - 
Sleeping with Sirens is an American rock band from Orlando, Florida currently residing in Grand Rapids, Michigan. The band currently consists of Kellin Quinn (lead vocals, keyboards), Jack Fowler (lead guitar, programming), Nick Martin (rhythm guitar, backing vocals), Justin Hills (bass guitar, backing vocals) and Matty Best (drums, percussion). 
 - 
@sleepingwithsirens @friends #SleepingWithSirens #photoshop #record #album #chandlerholdingurfavalbum #chandlerSleepingWithSirens",generated/QKASgUyGlM.jpg,sleepingwithsirens,_
640,"Everybody by Logic as requested by @hotwings.addict.72 
 - 
Everybody (stylized as ΞVERYBODY) is the third studio album by American rapper Logic. It was released on May 5, 2017, by Visionary Music Group and Def Jam Recordings. 
 - 
@logic @friends #Logic #photoshop #record #album #chandlerholdingurfavalbum #chandlerLogic",generated/qvUYqcf8a4.jpg,logic,_
641,"5NALLY by AB6IX as requested by @krissiworld0329 
 - 
AB6IX (Korean: 에이비식스; RR: Eibisikseu; pronounced as A-B-Six) is a South Korean boy group formed by Brand New Music. The group currently consists of four members: Jeon Woong, Kim Dong-hyun, Park Woo-jin and Lee Dae-hwi. 
 - 
@ab6ix_official @friends #AB6IX #photoshop #record #album #chandlerholdingurfavalbum #chandlerAB6IX",generated/5PbIRQsCXg.jpg,ab6ix_official,_
642,"Hyperion by Gesaffelstein as requested by @mas.0n_ 
 - 
Hyperion is the second studio album by French DJ Gesaffelstein, released on 8 March 2019. The album includes the singles ""Reset"", ""Lost in the Fire"" with the Weeknd, and ""Blast Off"" with Pharrell Williams. 
 - 
@gesaffelstein_official @friends #Gesaffelstein #photoshop #record #album #chandlerholdingurfavalbum #chandlerGesaffelstein",generated/a2qNGOd9gz.jpg,gesaffelstein_official,_
643,"Me Against the World by 2Pac as requested by @wes__davis, @arber.ldn 
 - 
Me Against the World is the third studio album by American rapper 2Pac, released on March 14, 1995, by Interscope Records and Jive Records. Drawing lyrical inspiration from his impending prison sentence, troubles with the police, and poverty, the album is described as being 2Pac's most introspective album. 
 - 
@2pac @friends #2Pac #photoshop #record #album #chandlerholdingurfavalbum #chandler2Pac",generated/DfB0uKScuP.jpg,2pac,_
644,"school spirit by fredo disco as requested by @ceilsie 
 - 
 
 - 
@fredo.disco @friends #fredodisco #photoshop #record #album #chandlerholdingurfavalbum #chandlerfredodisco",generated/macEduLMpj.jpg,fredo.disco,_
645,"Luca Brasi 3 by Kevin Gates as requested by @nyiahdavinee_ 
 - 
Luca Brasi 3 is the sixteenth mixtape by American hip hop recording artist Kevin Gates. It was released on September 28, 2018, via Bread Winners Association and Atlantic Records. 
 - 
@iamkevingates @friends #KevinGates #photoshop #record #album #chandlerholdingurfavalbum #chandlerKevinGates",generated/0WhKmOncBq.jpg,iamkevingates,_
646,"Sabotage by Black Sabbath as requested by @youmoronicimbecile 
 - 
Sabotage is the sixth studio album by English rock band Black Sabbath, released in July 1975. It was recorded in the midst of litigation with their former manager Patrick Meehan. 
 - 
@blacksabbath @friends #BlackSabbath #photoshop #record #album #chandlerholdingurfavalbum #chandlerBlackSabbath",generated/tsQ7T0gX14.jpg,blacksabbath,_
647,"Homesick by A Day to Remember as requested by @rossyroo46 
 - 
Homesick is the third studio album by American rock band A Day to Remember, produced by Chad Gilbert and the band, and released in February 3, 2009. It was the band's second album for Victory. 
 - 
@adtr @friends #ADaytoRemember #photoshop #record #album #chandlerholdingurfavalbum #chandlerADaytoRemember",generated/1XBsikcuvj.jpg,adtr,_
648,"Don’t Delete The Kisses (Charli XCX x Post… by Wolf Alice as requested by @daviosantos 
 - 
Mexico Ingles Airplay is a record chart published weekly by Billboard magazine for English-language singles receiving airplay in Mexico. According to Billboard's electronic database, the first chart was published on October 1, 2011 with ""Party Rock Anthem"" by American hip-hop electronic dance duo LMFAO featuring Lauren Bennett and GoonRock, which also peaked at number-one in the American Billboard Hot 100. 
 - 
@wolfaliceband @friends #WolfAlice #photoshop #record #album #chandlerholdingurfavalbum #chandlerWolfAlice",generated/xPLsbW5Oa5.jpg,wolfaliceband,_
649,"Honky Chateau by Elton John as requested by @bruno_mcrocha 
 - 
Honky Château is the fifth studio album by English musician Elton John. It was released in 1972, and was titled after the 18th century French chateau where it was recorded, Château d'Hérouville. 
 - 
@eltonjohn @friends #EltonJohn #photoshop #record #album #chandlerholdingurfavalbum #chandlerEltonJohn",generated/0RY4IHS8AH.jpg,eltonjohn,_
650,"HAN by Berhana as requested by @itssamschaefer 
 - 
Amain Berhane better known as Berhana is an American singer-songwriter.


== History ==
Amain Berhane was born near Atlanta, Georgia in an Ethiopian family. 
 - 
@berhana @friends #Berhana #photoshop #record #album #chandlerholdingurfavalbum #chandlerBerhana",generated/tQswd3Elv0.jpg,berhana,_
651,"Experiment by Mandy Patinkin as requested by @v.2nessa 
 - 
Mandel Bruce Patinkin (; born November 30, 1952) is an American actor and singer known for his work on stage and screen.Patinkin is best known for appearing as Inigo Montoya in Rob Reiner's 1987 film The Princess Bride, as Saul Berenson in the Showtime series Homeland, and as SSA Jason Gideon on the crime-drama television series Criminal Minds. His other film credits include Miloš Forman's Ragtime (1981), Barbra Streisand's Yentl (1983), Alien Nation (1988), Warren Beatty's Dick Tracy (1990) and The Adventures of Elmo in Grouchland (1999). 
 - 
@mandypatinkin @friends #MandyPatinkin #photoshop #record #album #chandlerholdingurfavalbum #chandlerMandyPatinkin",generated/72JXGYCVG5.jpg,mandypatinkin,_
652,"Venus Doom by HIM as requested by @theresgrace 
 - 
Venus Doom is the sixth studio album by Finnish gothic rock band HIM. The album was recorded at Finnvox Studios in Helsinki, Finland, with producers Hiili Hiilesmaa and Tim Palmer, both whom had collaborated with the band on various occasions, and released on 14 September 2007. During the making of Venus Doom, HIM was struggling with the personal problems of their vocalist Ville Valo. 
 - 
@heartagramteam @friends #HIM #photoshop #record #album #chandlerholdingurfavalbum #chandlerHIM",generated/gcrt2B6N4k.jpg,heartagramteam,_
653,"it's 2am she's on my mind by frumhere as requested by @callistajoe 
 - 
 
 - 
@frumhere @friends #frumhere #photoshop #record #album #chandlerholdingurfavalbum #chandlerfrumhere",generated/lFpoK0Cw3L.jpg,frumhere,_
654,"how i'm feeling now by Charli XCX as requested by @sotelo_dnydz, @eurod0ll, @kathryn.anne.w 
 - 
How I'm Feeling Now (stylized in all caps on physical releases, in all lowercase on streaming services) is the fourth studio album by English singer and songwriter Charli XCX, released on 15 May 2020. Coming eight months after her previous LP Charli (2019), the album was conceived during the COVID-19 lockdown and made in a ""do it yourself"" collaborative process with her fans in the span of six weeks. 
 - 
@charli_xcx @friends #CharliXCX #photoshop #record #album #chandlerholdingurfavalbum #chandlerCharliXCX",generated/49ZDYbH6rX.jpg,charli_xcx,_
655,"Willow by Willow as requested by @thando_lwetthu, @the18thllady 
 - 
Willow Camille Reign Smith (born October 31, 2000), also known mononymously as Willow (stylized in all caps), is an American singer, rapper, actress, dancer and songwriter. Smith made her acting debut in 2007 in the film I Am Legend and later appeared in Kit Kittredge: An American Girl alongside Abigail Breslin. 
 - 
@willowsmith @friends #Willow #photoshop #record #album #chandlerholdingurfavalbum #chandlerWillow",generated/p0zJDTuMlm.jpg,willowsmith,_
656,"Art of Doubt by Metric as requested by @nnataliemoldenhauer 
 - 
Art of Doubt is the seventh studio album by Canadian indie rock band Metric, which was released on 21 September 2018. The first single, ""Dark Saturday"", was released on 13 July 2018, followed by ""Dressed to Suppress"" on 26 July, and ""Now or Never Now"" on 4 September. 
 - 
@metric @friends #Metric #photoshop #record #album #chandlerholdingurfavalbum #chandlerMetric",generated/0LlzB5IfvG.jpg,metric,_
657,"8 Letters by Why Don't We as requested by @carlee.hoffmann, @akatheriig 
 - 
8 Letters is the debut full-length studio album by American boy band Why Don't We. The album was released on August 31, 2018, by Atlantic Records in the United States and by Warner Music Group elsewhere. 
 - 
@whydontwemusic @friends #WhyDon'tWe #photoshop #record #album #chandlerholdingurfavalbum #chandlerWhyDon'tWe",generated/pezkOSna0a.jpg,whydontwemusic,_
658,"California by blink-182 as requested by @melodyisdead 
 - 
}}
California is the seventh studio album by American rock band Blink-182, released on July 1, 2016 through BMG as the band's only album on the label. Produced by John Feldmann, it is the first album by the band to feature Alkaline Trio frontman Matt Skiba, who replaced former member Tom DeLonge. 
 - 
@blink182 @friends #blink-182 #photoshop #record #album #chandlerholdingurfavalbum #chandlerblink-182",generated/SCNtWthvgD.jpg,blink182,_
659,"the first glass beach album by Glass Beach as requested by @matt.pecoooooooo 
 - 
Dreamland is the third studio album by English pop band Glass Animals. It was released on 7 August 2020, having been pushed back from its initial release date of 10 July 2020.Dreamland is the band's first album since How to Be a Human Being (2016) and was conceived in the aftermath of their drummer being involved in a near-fatal collision in July 2018. 
 - 
@glassbeachband @friends #GlassBeach #photoshop #record #album #chandlerholdingurfavalbum #chandlerGlassBeach",generated/WcDpd1iOdO.jpg,glassbeachband,_
660,"Powerslave by Iron Maiden as requested by @giada.ivaldi 
 - 
Powerslave is the fifth studio album by the English heavy metal band Iron Maiden, released on 3 September 1984 through EMI Records in Europe and its sister label Capitol Records in North America. It was re-released by Sanctuary and Columbia Records in the United States in 2002. 
 - 
@ironmaiden @friends #IronMaiden #photoshop #record #album #chandlerholdingurfavalbum #chandlerIronMaiden",generated/HiCzyYTTFi.jpg,ironmaiden,_
661,"Have a Nice Life by Murs as requested by @shawn.stendel 
 - 
Have a Nice Life is the ninth studio album by American rapper Murs. The album was released on May 18, 2015, by Strange Music. 
 - 
@murs316 @friends #Murs #photoshop #record #album #chandlerholdingurfavalbum #chandlerMurs",generated/HfMBMF7vpe.jpg,murs316,_
662,"Self Titled by The xx as requested by @maddieboose 
 - 
xx is the debut album by English indie pop band the xx. It was released on 14 August 2009 by Young Turks, an imprint label of XL Recordings. 
 - 
@thexx @friends #Thexx #photoshop #record #album #chandlerholdingurfavalbum #chandlerThexx",generated/RowdHU4urd.jpg,thexx,_
663,"1000 gecs and The Tree of Clues by 100 gecs as requested by @rowanxcampbell 
 - 
1000 Gecs and the Tree of Clues (stylized as 1000 gecs and the Tree of Clues) is the first remix album by American experimental music duo 100 Gecs, released on July 10, 2020 by Dog Show Records, Big Beat Records and Atlantic Records. It features remixed and reworked versions of songs from their debut studio album 1000 gecs (2019), as well as live performances and previously unreleased songs which were played at their Mine Gala 2019 set. 
 - 
@100gecs @friends #100gecs #photoshop #record #album #chandlerholdingurfavalbum #chandler100gecs",generated/4xLVzfACEU.jpg,100gecs,_
664,"Fandom by Waterparks as requested by @pog.punker 
 - 
Fandom (stylized in all caps) is the third studio album by American pop rock band Waterparks, released on October 11, 2019. It is the band's first and only release through Hopeless Records and was produced by Zakk Cervini. 
 - 
@waterparks @friends #Waterparks #photoshop #record #album #chandlerholdingurfavalbum #chandlerWaterparks",generated/x7hEAVbhlt.jpg,waterparks,_
665,"Artwork by The Used as requested by @artifuljordan 
 - 
Artwork is the fourth studio album by American rock band the Used, released through Reprise in the United States and the UK on August 31, 2009.


== Recording ==
The Used began writing for Artwork in early 2008, and originally hoped to enter the studio shortly after Kevin Lyman's 2008 ""Get a Life Tour"" with Weezer front-man Rivers Cuomo as producer of the album. 
 - 
@theused @friends #TheUsed #photoshop #record #album #chandlerholdingurfavalbum #chandlerTheUsed",generated/QoRoXdg9mp.jpg,theused,_
666,"AM by Arctic Monkeys as requested by @whotfis.bruna, @jackbrownlcfc, @hawin.07 
 - 
AM is the fifth studio album by English rock band Arctic Monkeys. It was produced by James Ford and co-produced by Ross Orton at Sage & Sound Recording in Los Angeles and Rancho De La Luna in Joshua Tree, California, and released in September 2013 through Domino. 
 - 
@arcticmonkeys @friends #ArcticMonkeys #photoshop #record #album #chandlerholdingurfavalbum #chandlerArcticMonkeys",generated/hDiUvKX1uk.jpg,arcticmonkeys,_
667,"Adventure (Deluxe) by Madeon as requested by @sarahthyst 
 - 
Adventure is the debut studio album by French DJ and record producer Madeon. It was released on 30 March 2015 through popcultur and Columbia Records. 
 - 
@madeon @friends #Madeon #photoshop #record #album #chandlerholdingurfavalbum #chandlerMadeon",generated/naISPDHq2R.jpg,madeon,_
